sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89
1264B,143662,0.21023713241288844,0.10339230842021982,-0.061059240247450124,0.020639903041791283,0.005985748794706695,0.00935385214557473,0.00839047294892528,0.013544797017835617,0.0012535659161391588,0.02682830660091803,-0.026530150815733334,-0.01918451598550382,0.0002928855498023316,-0.003373108434180614,0.012174634979063332,-0.02214731799728015,-0.014297826758690532,-0.02646129559628372,-0.009932631413732382,-0.00905012534331578,-0.016515604927105545,0.026025367342005355,-0.0022968252942764614,0.005342885021019476,-0.008856922699524119,-0.005071627125558209,-0.0007316887079710448,-0.00608972128704626,0.010022041937510903,0.0023760840759698234,-0.003498390271095505,0.0009092254421617235,0.0014412291076996212,-0.0003590579680886506,0.0006778480415253324,0.002112416126117138,-0.0006722068952207695,0.0010103834367338677,-0.0007548898456825053,-0.00013694137398784266,3.918789684649881e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264C,143663,0.18172544373962465,0.10851170483129263,-0.07734989611376933,-0.013907221922240332,0.056396614231151755,-0.0010964882753582796,-0.05620571515986816,0.024329084752648146,-0.01748676959517565,0.016889784387170363,0.027286390268558596,0.015031017014783397,-0.004280148383187844,-0.00642882912422981,0.021953842868980472,-0.02838303522421757,0.010080967119432065,0.017847703145038776,-0.013465365126573195,-0.0017532033261313646,0.0019850510538085456,-0.009879850805106442,0.013431499822672327,-0.00788566839261934,0.0022123392528584657,-0.0004503303090958776,-0.002630689829344894,-0.0013316223307274365,-0.00587121589765302,-0.0013952696401598093,0.0020513305036166064,0.0015079711231739041,-0.0019206908642186618,0.0009895697713489706,0.00012325522013763814,-0.0007542299280315049,0.00020912995529745156,-0.0004736849478243233,0.000645839117285564,-3.6707565888131404e-05,3.474977028209536e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127A,143664,0.014120922582745157,-0.032378950025980124,-0.013155193634762957,-0.003865932747742068,-0.0009679471934228873,0.010764540730496487,-0.0011931396720216432,0.00810075396256064,0.01604261460725128,0.0026323020082209634,0.000681037305572524,0.013703430761465761,0.006756155427130026,0.005527937554210047,0.010128799203816588,0.0026759934688889743,0.00020195842124676362,0.003110936883110314,-0.0018878144034917882,0.009929196922309376,0.008460034305555244,0.0006560504608036433,-0.0032342601578660944,0.007440643145901135,-0.004352504975943732,-0.008659635912202725,-0.0013193337540384634,-0.003703488689385922,0.0002988992335229972,-0.003790405260492064,-0.0061402738123872815,0.0014445958197966396,0.007001887832688365,-0.0016765320201016431,0.0011523935150879424,-0.00016969193954124995,0.0006319525149288235,0.004940791447625634,0.0012922474601693827,-0.000530783741132402,-0.001012981431613533,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127B,143665,0.009436706460359325,-0.029621687776733355,-0.015303608716948847,0.008153745209950032,-0.002397468128952618,-0.0034606769966407025,-0.0063588206929585155,-0.003968341775967151,0.0017567163674978312,-0.0038651596910858157,-0.009874440622521666,-0.011903883543946019,-0.023058586346364606,-0.010190623068232131,0.006383312078440836,-0.007415779181136116,-0.005400692174370387,0.0017432705152278275,-0.0004011549753929973,0.003227025253348881,-0.007653968121651612,0.005388895823501114,0.002804547702747716,-0.007694586700464296,-0.0009486356048082266,-0.0024589327135054297,0.0033658194256557974,0.0024830162879490797,-0.0010973155709755834,0.0029122422587492874,0.004720434611221023,0.002986971444801726,0.0006193515212262528,0.001287750348475441,-0.005422126212317644,0.0018170337044338706,-0.0006730773807231707,0.0018625240680796406,0.0014983129896350492,0.0001395472256523896,-0.00012406813498524723,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127C,143666,0.018584799632016397,-0.03860888933252341,-0.014091119233337024,0.013613998057663711,-0.003646096439054548,-0.00046270182346258744,-0.006828737815390499,-0.0030349820334635872,-0.020376010306380504,0.008908934537204783,-0.003050279514223842,-0.017583915641857482,-0.011342176411967046,0.011561098376809653,0.008304255598772285,0.00428212772328544,-0.007668358309874148,0.0056053265865886005,-0.010042337169306885,0.0016808538569811923,0.0020846098107391116,0.010258798246927964,0.002799232799135609,-0.0004550452549320511,-0.0041017991357264905,-0.004965753141915874,0.0042413622950361034,0.0064638522140484005,0.00577964683094539,-0.006692156027443897,0.002741595842773875,-0.005321435443641058,-0.0018082367932904003,-0.0020525135866077547,-0.001755077193675766,-0.003480817742994876,0.005536232744830848,-0.0015819273692829988,-0.0026453023376548867,-0.0003685562452962381,-0.0009517581260062617,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292A,143667,0.00871597718508352,-0.015512247249081266,-0.0013007674835834831,0.008633132724901469,0.0067787066179599694,-0.027980912156650953,0.018754449208207995,0.004453989315981996,-0.0005241131208999845,0.02015771913930245,0.002760317393824997,0.007695065650006065,-0.0006733733222642233,-0.006842436587852898,-0.008129760236363776,0.008254185819497464,0.010718383004630176,0.002050846289966364,0.0003935291109400332,-0.006752589529080783,0.009926991227611868,-0.001144181707278559,0.006419749855514929,0.0004540543235907601,-0.000753937863195312,0.006963656061357154,-0.004906967267934559,-0.014736024251673814,0.0019591785563216643,-0.00619719214533405,0.0006821892587453799,-0.0017887677522377512,-0.005387880914473086,4.02960021860542e-05,0.0038859818559069653,0.00017367704697998022,0.0020281680649667766,-0.0008847535358525207,0.0011548398411249325,-0.0001547087413456022,-7.01187390379333e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292B,143668,-0.027538557082000484,-0.008886330962994122,0.020385470195698578,-0.0006226821339285517,0.02680691768791422,0.005643161353261631,0.010262273170601494,-0.01349946255471318,-0.006042002856947314,-0.0025349159771870444,0.001132351064067369,-0.002179224711008936,0.0001894826075427672,-0.0013785093711120382,0.005250139066995988,0.0016091321728657025,-0.010628869455106802,0.002168676444780651,0.010100221701136027,-0.004840376326828458,0.005139539299473387,0.005501745549009227,0.005241527860005968,-0.007976551690968081,0.010075044389201489,0.0024674747767818132,-0.002558713310161161,0.0035713044407694144,0.012510923716881922,-0.005338426917570711,0.003359937807190281,0.005228967736963056,0.0033469486515236456,-0.0029290512042088935,0.0012508986008101979,-0.002031534869903118,-0.0008196292637339236,0.00010480016909004067,0.0022791177899601574,0.0005958349634694411,0.00042332560632465813,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292C,143669,-0.007015192355568915,-0.030539794813776812,0.025494189528350822,-0.02139679649170982,0.017804092302526917,0.022924071346538316,0.005906874958903376,-0.006486048355925619,-0.0028988539320055884,0.0018534158743055082,-0.00027746960394249104,-0.003027338511713408,-0.0026724130111321614,-0.0013405722233671674,-0.016188326641800952,-0.003149192844810365,-2.308136806968252e-05,0.00411742237712633,-0.004185497945144082,0.00015776281664250775,-0.010417418298186633,0.0002624327098686659,0.009795616175575094,-0.0018248929380377723,-0.0009507972231422846,-0.010949637861666937,0.006264907195911791,-0.0005726893069003464,-0.005759216244114307,-0.0015787746956046841,0.00038789452834384693,-0.004693109112306842,0.0045924817895731315,-0.0006236521517193277,0.0023287131669202173,-0.0015558109741706488,-2.8190789130043784e-05,0.002433759981756923,0.004305204870749029,0.0002166389738948292,0.0005258619958850955,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146A,143673,0.09479802263595936,0.025246870232085657,0.058922345140338964,0.02810443201419241,-0.002777719382889667,0.03180768958955905,0.0009833472785454698,-0.02979345982413016,0.005012269796143744,0.0014141097718751241,0.004576450693850293,-0.022951702286501174,0.004671887759500353,-0.024803946983613174,0.020787635644467575,-0.01284192921858253,-0.019711002635637853,0.0013434602761653116,-0.012743925837169223,-0.0025742311656602327,-0.012708697842577799,-0.020107991174714103,0.011760912995870978,-0.0038787387340730676,-0.0009421908790981353,-4.564082177476989e-05,-0.009136649800897867,0.0010876597045334263,-0.0013979763797664151,0.003526795345521054,0.0028978782858816166,-0.0004657022578697971,0.00037780937872888853,0.00020827912920864437,-0.0008599755379083304,0.0018842059538642362,-0.0002778778521761448,0.0007053246629842146,-7.164622179597395e-05,-0.00011262614847304152,-0.00013185624923710534,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146B,143674,-0.2056251809020263,0.06737759319168193,-0.009305247075380798,0.05207657079524499,0.04600535087558557,0.00642402146986105,-0.06682406898481143,0.0019259682027460334,0.003782279099363722,-0.008134217396808432,-0.023946697045309277,0.004105590240187106,0.0064105555886932244,-0.00489576738887213,-0.01242748102767021,0.00737839673111415,-0.007351099492787223,-0.005671030456532456,-0.006768200802034499,0.006411590860454854,0.00842393355896058,0.0015469075260439757,0.00493042053309946,-0.003991629311147105,-0.0018682390486096452,0.003574497320105825,-0.003449258909697998,-0.006164208457399038,0.008682192641283537,0.005604552940998063,0.006582447320436498,-0.0036669962403964216,0.006994946811455777,0.011755189561016503,0.0005061194608889376,0.0009010990129643282,-0.000298903329139367,0.00042292330107295597,-0.001498461044956515,-0.00025900451678716093,-0.00018367942715463888,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151A,143676,-0.052970535830927395,-0.01180103877806058,-0.027476378140024675,0.012452352218632645,-0.008513502196453474,0.012102511776373089,0.016017026730831708,-0.03015169983817029,-0.0033565495888033437,0.023954309194112833,0.006040360359122992,0.0006210740903378607,-0.02367227614580033,-0.008055147290246338,-0.0008420077334966965,0.010775894489329889,-0.01350450219653571,0.009718406252630075,0.017617774727687403,0.009367900197965712,-0.001631650121005825,0.005584848266414678,-0.008934431744746042,-0.003227710075564135,0.009208044802917134,-0.0028768351653682953,-0.0012871580401442285,-0.002859680588326975,-0.0034851948305805857,0.003498639926444741,-0.0020141577348058927,-0.0005770442839521378,0.004091156920998652,0.0016884253410903635,0.00043229169348252695,-0.0009362067032600486,-0.0006503638326774139,0.0002465916624423018,-0.00029942609528072953,0.00018229627802606848,4.6703495786874855e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151B,143677,-0.0034437753985771596,-0.008894151931361267,-0.011517659151951846,0.013184425301382066,0.01346142223123618,0.0012986716068053845,0.013632026898341818,0.004156895119346565,-0.015298289546918368,0.003427324881948297,0.009824643967074668,0.0038358370069032956,0.010295864906323487,-0.0002317489973156537,0.008942088600198461,0.00430438216331386,0.01934436818333872,-0.004952272283539309,0.013829261313601885,-0.0006721583552318403,0.000624038301345537,0.005240980160667232,-0.008663734313683766,-0.0031222071160334503,-0.003848184764916072,-0.00455511813890471,0.001811125970615856,0.004903162774199049,-0.0074237909154197795,0.005643750199531902,-0.001513454881638368,-0.002257788301117472,-0.00776352955174274,0.0005782118706047448,0.0018870016171886484,0.004327038107111547,0.002316138116432976,0.0026905868976872674,-0.0010326404169975364,0.0004875550823782355,0.00023383294000501565,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151C,143678,-0.0048956912038707326,-0.01959476566274072,-0.004574081411789497,0.02404845193632693,-0.02403962695573843,-0.06771072695640663,-0.00609490471995164,0.03459216051291087,-0.0021098727374868694,0.013714549136548031,-0.006157227486570317,-0.04172788903043113,0.024590706403026068,-0.016537433920620324,-0.005826376352938876,0.0055323326725447985,5.210431234063791e-08,-0.009652347035644666,0.003371304429843699,-0.0039571216197707955,-0.004244099847720038,-0.015017345783060031,0.00607240058846722,-0.014741718256625328,0.005216420720040087,-0.003781894848521977,0.012691276950856955,-0.0006929763823033511,0.0008688414985589916,-0.006729098695998446,-0.005076772320900693,-0.0013698739815835024,0.002763167193675784,0.0007055108885712959,0.001467146133006902,0.0009657340300684471,0.00047566358991012577,-0.00023438683309035956,0.0011421129743554438,0.00033581163084221884,9.269291966555581e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160A,143679,0.018111980831806863,-0.03761956042670121,-0.01824076596460209,-0.011046038195088424,-0.008277308889445556,0.00523597987951386,-0.009437593890838328,0.0019986426987374864,0.019877652677936113,-0.00280277590676034,-0.007653277512431505,0.009434645571166928,-0.0029279336941184764,-0.003322115994130905,0.018713385570695153,0.004400677100407263,0.00616498168835722,0.008273379024085958,0.003060260801240857,-0.005587676162931155,-0.009104290234562036,-0.009586433439222433,-0.003875245699077597,0.003945982869234869,0.002021798853017167,0.006579630222204831,0.0007647949502709,-0.00968422801055911,0.0014060123362511863,0.0026477881786322577,0.0055216504086168725,-0.0037157760856570267,-0.004994891803324294,-0.004598030454963211,0.003960823647581529,-0.002672819530893552,-0.0049007908082942956,-0.0002619057787014314,-0.002329056350057471,0.00024365366508338716,-0.00027344633748456926,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160B,143680,-0.0006961822294730841,-0.014005738943683519,-0.010846379290403904,0.0036501625952349917,0.012447953164527492,0.0007772138652562853,0.024922080209697852,0.00042567048649827305,-2.446650134863092e-05,-0.006159757416049037,0.008414344168234318,-0.0010692336659368408,-0.009828968957623746,0.004059404209173163,-0.001398602243408072,-0.015537973163129862,-0.00519308479301202,0.006842262486969443,-0.008680266626723075,0.003675260428397015,0.008383048241876733,-0.0016291642703829665,0.0038689255795817815,-0.0007587871576484877,-0.0008500185566614127,-0.003280819600278738,-0.006526690460379165,-0.006707157627501631,-0.007377384731622237,-0.0007092167341034672,0.007250951138141408,-0.00029611836734535,0.0019483294294381755,-0.004408923250541236,0.0014475919033143426,0.0028782463523546577,-0.0018809330758242583,0.0027200017573267145,-0.0002484845609646477,0.0004421981045067979,0.00027769304671069106,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160C,143681,-0.1541397290704639,0.026296245115108426,-0.09352224108201086,0.017890893241141646,-0.00497099938091406,-0.018712940720035105,-0.049981880735123684,-0.020045067055698768,0.014209839672665736,0.004809333410272921,-0.03458262464552985,-0.027153816819828158,0.0044030389699416484,-0.005007585289516606,-0.0025199293158993815,0.00027680407829391217,0.011672201200609512,0.015939375615312997,0.001026764806423939,0.011976652917054496,-0.003965210539072219,-0.0023481069105541303,-0.0016633795009830033,0.00852221294682835,0.00180937615433178,0.0007045513258923963,0.0007322801514885401,0.001327788738568651,0.001974777046597907,-0.0016157834840078464,0.007959685873895313,0.0027328682314779022,4.813996129662658e-05,0.0002123125610754941,0.002396106897312655,0.0006983026536982816,0.000975285150285828,0.00036566290777189525,0.000938215444187492,0.00014193999773229023,8.477413025214494e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211A,143682,0.016430510022896715,-0.038591334824745686,-0.011420843138069178,-0.004645448004031814,-0.0029760345488790353,0.009357903591701818,-0.00802593912448779,0.0012521444510778783,0.017514776887994875,-0.003055279822103835,-0.005815491155250868,0.011016864495637576,-0.0035964699726949356,0.0017835896888470735,0.009022530691666931,-0.0063443609139799805,-0.004355523076016295,0.0034065487529323156,4.292424585425822e-05,0.0031536958063862084,0.004145305283019652,-0.0036082017749852727,-0.002911106977991538,-0.00021058123961145933,0.004083008078584881,0.001449866415742828,0.004427306845634996,0.00010353016698298497,-0.0070409066099014475,0.004473561002657079,-0.0006097700447085379,0.002075359975087233,-0.0005139740392277588,0.0019828504280409395,0.0029381422439292994,0.0003817900397598877,0.0003912156844062672,-0.0033446962801718487,-0.0005726279759014554,-0.0022203497620917,0.0014792367620069546,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211B,143683,0.017630128191311427,-0.04023916058938166,-0.014909145676062985,-0.008095932846384702,-0.011611776013716654,0.009848956012235174,-0.012352702448744653,-0.00312349122161411,0.013466433752062067,0.002886737470275463,-0.005936244434174983,0.00628284576420925,-0.0032147838409683723,0.002950179285059843,0.014144252168613413,0.006266098756734802,-0.0038228292244550347,-0.002380485152275836,0.00872940486710036,0.0065039981059037445,-0.0032628463027530373,-0.01020307741183436,-0.0033854882461874535,0.0024460934334611917,-0.0017599250780690212,-0.0038363193147999877,0.0032759923186837054,0.00043770123971296847,0.004693006188630436,0.00487117087216683,0.0009537787376083432,0.006848926934824487,-0.008332320757338202,-0.0007520722139668588,0.0024908970511301433,0.005179145409093632,0.00011395443279238014,-0.003403487340870518,0.0004331486582651621,0.0008572396633118412,-0.0009472892666875836,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211C,143684,0.024372101958134045,-0.03265530725485089,-0.016340722303461806,-0.0022558944843756768,-0.0010650114049610114,-0.0007249091851147573,0.026107150130360846,0.007400174475365193,-0.004029383751016518,-0.00458949152512441,0.0026567195622784873,-0.005629928664402517,-0.017877575081795143,0.0012922328164129185,0.012820481621081688,-0.01633361775242066,0.013096459941387932,0.0035285966116772607,-0.009082849322627855,0.03610881874852851,-0.004499137910616526,-0.004600335737983229,0.011427939861988836,0.012296470429100146,0.0032011129163214912,0.012734710053331346,0.0037936763652852428,-0.0004774771604153962,0.012484999134563279,-0.0041443398218082,-0.016012889851279917,-0.002700300291733293,-0.009610478355408321,0.0012381079642588395,-0.001448782312168244,-0.0012591306039387996,-0.0016071196394010386,0.0021716548175765276,-1.633269301948107e-05,0.00012834864104318446,0.00043340373960680577,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277A,143688,0.00617778306503197,-0.035711243167061105,0.023779846834775152,-0.03305212583341078,0.01858815298656211,0.031431274093863044,0.0020199751477898062,-0.020201540745670286,-0.0008283389117852145,-0.0020533627398603886,0.009282467356505526,-0.00564830432342058,0.0072835536442453054,-0.011339528011993005,-0.024426881163676164,0.011424540934612565,0.020731344725522967,-0.018899760298170754,-0.008482333720776294,0.01803332861704082,0.002240835386166541,-0.0056943600425794,-0.004531282226108933,0.0008977316950197621,-0.0019254709448954656,-0.0010504424407211772,0.008927194580953183,0.0037423155732925865,0.001900968456295098,0.0062363870721210855,0.003735385802704586,0.0034965440843322147,0.0014996151339942954,-0.005041939058618835,-0.0008352691042910884,0.0004027939301599007,-0.001119141171779746,0.00010081534954896153,0.001372613694198336,-0.0004340971854452118,-0.000164381983295132,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277B,143689,0.013732315069339486,-0.03142111098093873,-0.01669067861233162,-0.0015836557312200095,-0.007996343131957295,-0.000353720163253458,-0.0014205774120090821,-0.012299357216260855,-0.01771203181651048,0.005864122081022952,-0.0015266574487581748,-0.018645330779544785,-0.00609007208411041,0.016967090310510552,0.00556672802719016,0.01995397936699722,-0.0016142740329387632,0.005829585558762981,-0.012042070560001969,-0.0015671462554738614,0.0012779742878629749,-0.005327782683713151,0.0008202507209432076,0.004501153066173194,-0.0034870668569651755,-0.0033228456611090296,0.008438886829244773,-0.007058855772540791,0.0037369425538759504,0.003774407588803346,-0.004839878011028973,-0.00047179002362179065,-0.0011705722319289037,0.0009406360272317853,0.002008109770276608,-0.0033507824978947277,-0.0013727817332987579,0.00031512083067142835,0.0026584746434976077,-0.0006003604599587302,-0.0005458561570302393,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277C,143690,0.05074199192953935,-0.04091826246988811,-0.037530357524782475,-0.0024490518514459813,0.014807346262530838,0.014592249702902606,0.016270135705466565,0.002473988112887996,-0.04988826881485004,0.0032918538543600176,-0.036641122074008096,-0.011761825287329846,-3.549228248727661e-05,0.02270534914684829,0.022813808194849065,0.00012644267127551444,-0.004798006891344758,-0.010720153415855945,-0.005687145655520252,-0.010844878748936417,0.018420570407430028,-0.015650721655888038,0.0047998630500244895,0.0005585557888744828,0.00798308566758238,0.005847325812483389,0.004073535939905519,-0.0018520403251321067,-0.01208624732696465,-0.0002784897765094111,0.0014770902213962042,0.00374780803103392,0.004374335343560997,0.0011453426482977394,-0.0029199322439722912,-0.0033921340755246722,0.0009326571939577422,-0.0005357468785893172,0.0006935773651858348,-2.410819379745112e-05,-0.0003477537148667457,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
