143762	742A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9501058361052312	0	0	0	0
143664	127A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9498629695308721	0	0	0	0
143644	1222B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9495575221238938	0	0	0	0
143633	120C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9491880565741225	0	0	0	0
143680	160B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9481555333998006	0	0	0	0
143684	211C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9478487614080835	0	0	0	0
143683	211B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9465930018416207	0	0	0	0
143695	315B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9464740866610026	0	0	0	0
143678	151C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9427828348504551	0	0	0	0
143666	127C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942288049029622	0	0	0	0
143763	742B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9385492556224264	0	0	0	0
143758	684B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9382793017456359	0	0	0	0
143757	684A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937581956464726	0	0	0	0
143679	160A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9308996088657105	0	0	0	0
143712	386A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930363159865219	0	0	0	0
143634	1212A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9278264497288278	0	0	0	0
143665	127B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9259170462718773	0	0	0	0
143690	277C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9240690281562216	0	0	0	0
143760	70A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9213608477412158	0	0	0	0
143709	353A	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9152909336941814	0	0	0	0
143689	277B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9096715328467154	0	0	0	0
143764	742C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8892165122156698	0	0	0	0
143639	121C	0	0	0	0	0	0	0.06743185078909614	0	0	0	0	0	0	0.8833094213295075	0	0	0	0
143650	1255B	0	0.1473851030110935	0	0	0	0	0	0	0	0	0	0	0	0.7983359746434232	0	0	0	0
143768	748A	0	0.18513244090002848	0	0	0	0	0	0	0	0	0	0	0	0.7493591569353462	0	0	0	0
143739	612A	0	0.2382178217821782	0	0	0	0	0	0	0	0	0	0	0	0.691089108910891	0	0	0	0
143761	70B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6244239631336406	0	0	0	0
143730	576A	0.2996239030505642	0	0	0	0	0	0	0	0	0	0	0	0	0.5979941496030088	0	0	0	0
143732	576C	0.3208345080349591	0	0	0	0	0	0	0	0	0	0	0	0	0.5641387087679729	0	0	0	0
143740	612B	0	0.37210584343991177	0	0	0	0	0	0	0	0	0	0	0	0.5303197353914002	0	0	0	0
143769	748B	0	0.3736559139784946	0	0	0	0	0	0	0	0	0	0	0	0.5248655913978495	0	0	0	0
143755	677B	0	0	0	0	0	0.3936413540713632	0	0	0	0	0	0	0	0.5144098810612993	0	0	0	0
143741	612C	0	0.4065340909090909	0	0	0	0	0	0	0	0	0	0	0	0.5002840909090909	0	0	0	0
143753	670C	0	0	0	0	0	0.4096989966555184	0	0	0	0	0	0	0	0.47892976588628755	0	0	0	0
143719	485B	0.8492307692307692	0	0	0	0	0	0	0	0	0.011538461538461539	0	0	0	0	0	0	0	0
143774	823B	0.848404255319149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143775	823C	0.8455008488964346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143703	333A	0.8313565604151223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143778	95B	0.8277044854881267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143773	823A	0.8266608007039156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143779	95C	0.8264604810996564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143660	1263C	0.8259640102827764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143653	1261B	0.8230151650312221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143720	485C	0.8223576283102884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143654	1261C	0.8190327613104524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143652	1261A	0.8152538581972713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143772	78C	0.8142796430089247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143717	479C	0.8104142011834319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143715	479A	0.8036467751657626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143704	333B	0.8013221990257481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143701	32B	0.7876543209876543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143693	306C	0.784871010056843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143728	565B	0.7784791103095883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143727	565A	0.7766928465293993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143729	565C	0.776566757493188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143670	141A	0.775045871559633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143672	141C	0.7686989314896292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143691	306A	0.7675344563552833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143692	306B	0.764277035236938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143671	141B	0.7633386159535129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143705	333C	0.7618412274849901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143716	479B	0.7478735355480661	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1052800513561226	0	0	0
143657	1262C	0.7463666197843413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143710	353B	0.7382043677541117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143718	485A	0.6629018245004344	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19808861859252824	0	0	0
143771	78A	0.6612859833198816	0	0	0	0	0	0	0	0	0	0	0	0	0.20527306967984932	0	0	0	0
143656	1262B	0.6414919852034525	0	0	0	0	0	0	0	0	0	0	0	0	0.2154747225647349	0	0	0	0
143662	1264B	0.6319938473370506	0	0	0	0	0	0	0	0	0	0	0	0	0.22072678331090176	0	0	0	0
143663	1264C	0.5999620637329287	0	0	0	0	0	0	0	0	0	0	0	0	0.25967374810318666	0	0	0	0
143655	1262A	0.5875111906893464	0	0	0	0	0	0	0	0	0	0	0	0	0.26275738585496866	0	0	0	0
143661	1264A	0.48972898325565345	0	0	0	0	0	0	0	0	0	0	0	0	0.368720870015536	0	0	0	0
143723	497C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9702343255224826	0	0	0
143765	745A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9639519359145527	0	0	0
143766	745B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9632042928325029	0	0	0
143668	1292B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9585664335664337	0	0	0
143676	151A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95787054768288	0	0	0
143667	1292A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954457095251319	0	0	0
143722	497B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954388389771942	0	0	0
143677	151B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9530156614461845	0	0	0
143645	1222C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951268167569108	0	0	0
143643	1222A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9504249291784703	0	0	0
143669	1292C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9457881567973311	0	0	0
143635	1212B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9447236180904522	0	0	0
143688	277A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9435589724357772	0	0	0
143696	315C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9400939702427564	0	0	0
143648	1226C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9384769539078156	0	0	0
143742	620A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8977135980746088	0	0	0
143776	83A	0	0	0	0.07472527472527472	0	0	0	0	0	0	0	0	0	0	0.8958241758241757	0	0	0
143649	1255A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8117647058823529	0	0	0
143777	83B	0	0	0	0.16046867040244522	0	0	0	0	0	0	0	0	0	0	0.8008150789607743	0	0	0
143694	315A	0	0	0	0	0	0	0	0	0	0	0.09849624060150376	0	0	0	0.7857142857142857	0	0	0
143743	620B	0.17086330935251798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7693345323741007	0	0	0
143731	576B	0.25483091787439616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6763285024154589	0	0	0
143685	258A	0	0.8927752293577982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143638	1213C	0	0.8541871921182266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143637	1213B	0	0.8492982024131988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143641	1221B	0	0.8347768154563624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143640	1221A	0	0.8262068965517242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143726	556C	0	0.7223806129722025	0	0	0	0	0	0	0	0	0	0	0	0	0.10798289379900212	0	0	0
143642	1221C	0	0.689909762100082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18027071369975392	0
143770	748C	0	0.5166666666666667	0	0	0	0	0	0	0	0	0	0	0	0.3580459770114943	0	0	0	0
143754	677A	0	0.4249093733816675	0	0	0	0	0	0	0	0	0	0	0	0.47307094769549457	0	0	0	0
143687	258C	0	0	0.901092412164157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143686	258B	0	0	0.898817068018589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143699	322C	0	0	0.8777148253068933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143745	632A	0	0	0.8578113750899928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143698	322B	0	0	0.8403058929374718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143725	556B	0	0	0.8401150842581175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143724	556A	0	0	0.8348411934552453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143636	1213A	0	0	0.8302535453373442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143737	609B	0	0	0.7917329093799682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143738	609C	0	0	0.7651923076923077	0	0	0	0	0	0	0	0	0	0	0	0.07653846153846154	0	0	0
143736	609A	0	0	0.6416382252559727	0	0	0	0	0	0	0	0	0	0	0	0.22724687144482364	0	0	0
143756	677C	0	0	0.49906308557151785	0	0	0	0	0	0	0	0	0	0	0	0.3885071830106184	0	0	0
143751	670A	0	0	0.44297956493078444	0	0	0	0	0	0	0	0	0	0	0	0.45880026367831245	0	0	0
143752	670B	0	0	0.4214075010535187	0	0	0	0	0	0	0	0	0	0	0.4584913611462284	0	0	0	0
143697	322A	0	0	0	0.9006211180124224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143708	34C	0	0	0	0.8645715577662221	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143706	34A	0	0	0	0.835205078125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143707	34B	0	0	0	0.8291567587342236	0	0	0	0	0	0	0	0	0	0	0.06127675141759649	0	0	0
143735	586C	0	0	0	0	0.8563711471242453	0	0	0	0	0	0	0	0	0	0	0	0	0
143733	586A	0	0	0	0	0.8498331479421579	0	0	0	0	0	0	0	0	0	0	0	0	0
143734	586B	0	0	0	0	0.8432713347921225	0	0	0	0	0	0	0	0	0	0	0	0	0
143748	649A	0	0	0	0	0.7990930599369085	0	0	0	0	0	0	0	0	0	0	0	0	0
143750	649C	0	0	0	0	0.7928416485900217	0	0	0	0	0	0	0	0	0	0	0	0	0
143749	649B	0	0	0	0	0.7797062750333779	0	0	0	0	0	0	0	0	0	0	0	0	0
143747	632C	0	0	0	0	0	0.8675456997302967	0	0	0	0	0	0	0	0	0	0	0	0
143746	632B	0	0	0	0	0	0.860571831980233	0	0	0	0	0	0	0	0	0	0	0	0
143651	1255C	0	0	0	0	0	0.48451730418943534	0	0	0	0	0	0	0	0.41013964784456586	0	0	0	0
143659	1263B	0	0	0	0	0	0	0.844574780058651	0	0	0	0	0	0	0	0	0	0	0
143674	146B	0	0	0	0	0	0	0.4851752021563342	0	0	0	0	0	0	0	0	0.44878706199460916	0	0
143744	620C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9697732997481109	0	0
143681	160C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7732997481108311	0	0
143629	10B	0	0	0	0	0	0	0	0.6676514032496308	0	0	0	0	0	0	0.172082717872969	0	0	0
143630	10C	0	0	0	0	0	0	0	0.5466726217061189	0	0	0	0	0	0	0.29834747655203214	0	0	0
143702	32C	0	0	0	0	0	0	0	0	0.7829638273045507	0	0	0	0	0	0	0	0	0
143700	32A	0	0	0	0	0	0	0	0	0.7631048387096774	0	0	0	0	0	0	0	0	0
143673	146A	0	0	0	0	0	0	0	0	0	0	0	0.4792001428316372	0	0.394036779146581	0	0	0	0
143658	1263A	0	0	0	0	0	0	0	0	0	0	0	0	0.8047808764940239	0	0	0	0	0
143767	745C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
143783	PCR-Pos2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143782	PCR-Pos1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143781	PCR-Neg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143780	PCR_Neg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143759	684C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143714	386C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143711	353C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143675	146C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143628	10A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sequence accession / SymPortal UID		49066/62831-41-38924-70820-70818-62836	62831-49066-62833-41-70819-70818-38924-62837	62831-49066-62833-41-70819-38924-70818-70842	62831-49066-62833-41-70819-70842-38924-70829	62831/49066-41-38924-70819-62836	62831-49066-62833-70819-41-70818-70842-70829	49066/62831-41-38924-62836-70820	49066-62831-41-62836-62834-38924-70820-70819	62831-49066-41-62836-70991-471943-38924	517-32	517-62831-49066	62831-49066-41-70849-38924-70818	49066-62831-41-70818-38924-70820	853/854-933-1674-1660	853/854-933-1674-70902	853/854-933-1674	853-854-933-1674-2582-1768	854-853-933-70902
Average defining sequence proportions and [stdev]		0.409[0.072]/0.301[0.076]-0.141[0.019]-0.051[0.010]-0.038[0.006]-0.035[0.007]-0.025[0.016]	0.420[0.049]-0.230[0.056]-0.080[0.012]-0.079[0.025]-0.059[0.016]-0.052[0.017]-0.044[0.022]-0.035[0.008]	0.464[0.053]-0.179[0.035]-0.098[0.017]-0.083[0.030]-0.060[0.015]-0.046[0.020]-0.038[0.011]-0.032[0.008]	0.452[0.043]-0.170[0.021]-0.100[0.012]-0.086[0.028]-0.066[0.012]-0.044[0.012]-0.042[0.004]-0.040[0.005]	0.386[0.095]/0.283[0.081]-0.137[0.023]-0.086[0.013]-0.075[0.007]-0.032[0.008]	0.493[0.069]-0.170[0.055]-0.108[0.011]-0.073[0.006]-0.051[0.023]-0.041[0.008]-0.035[0.008]-0.032[0.007]	0.405[0.060]/0.347[0.117]-0.150[0.046]-0.036[0.014]-0.032[0.024]-0.030[0.022]	0.306[0.004]-0.185[0.022]-0.163[0.020]-0.122[0.001]-0.079[0.010]-0.054[0.010]-0.048[0.008]-0.043[0.001]	0.443[0.013]-0.291[0.008]-0.098[0.004]-0.071[0.006]-0.037[0.002]-0.030[0.004]-0.030[0.000]	0.533[nan]-0.467[nan]	0.550[nan]-0.351[nan]-0.099[nan]	0.410[nan]-0.320[nan]-0.154[nan]-0.048[nan]-0.039[nan]-0.029[nan]	0.477[nan]-0.186[nan]-0.170[nan]-0.068[nan]-0.058[nan]-0.041[nan]	0.402[0.027]/0.335[0.020]-0.192[0.016]-0.053[0.008]-0.019[0.005]	0.394[0.031]/0.352[0.026]-0.187[0.018]-0.049[0.011]-0.017[0.005]	0.354[0.047]/0.351[0.046]-0.251[0.032]-0.044[0.009]	0.382[nan]-0.353[nan]-0.203[nan]-0.042[nan]-0.010[nan]-0.010[nan]	0.418[nan]-0.379[nan]-0.176[nan]-0.027[nan]
